datetime,username,channel,message
2022-04-26T11:14:10.326558,gherkinz,#thebausffs,faker sends his regards DESPAIR faker sends his regards DESPAIR faker sends his regards DESPAIR faker sends his regards DESPAIR faker sends his regards DESPAIR faker sends his regards DESPAIR faker sends his regards DESPAIR faker sends his regards DESPAIR faker sends his regards DESPAIR
2022-04-26T11:14:10.326781,smuckyducky,#thebausffs,LMAO
2022-04-26T11:14:10.326993,legendinh0,#thebausffs,leTroll
2022-04-26T11:14:10.327190,fisherman69696969,#thebausffs,???
2022-04-26T11:14:10.483145,fluffyizuna,#thebausffs,OMEGALUL
2022-04-26T11:14:10.483386,fusdreng,#thebausffs,leTroll
2022-04-26T11:14:10.483583,quan2508,#thebausffs,leTroll
2022-04-26T11:14:10.483767,caedus2909,#thebausffs,leTroll
2022-04-26T11:14:10.639759,ken10488,#thebausffs,How
2022-04-26T11:14:10.796434,dkdavion22,#thebausffs,ward abuser
2022-04-26T11:14:10.796656,makorai_,#thebausffs,LUL
2022-04-26T11:14:10.796844,jeezu123,#thebausffs,griefed xD
2022-04-26T11:14:10.952941,n00b_except_faker,#thebausffs,leTroll
2022-04-26T11:14:11.109520,mireille_mathieu,#thebausffs,nice try babus widepeepoHappy
2022-04-26T11:14:11.109677,suriaj_etama,#thebausffs,LUL
2022-04-26T11:14:13.239761,wtsky,#thebausffs,2/18 PepeLaugh
2022-04-26T11:14:13.396406,t0mat0000,#thebausffs,":telephone_receiver: Yoking HELLO, FAKER? YES HE IS DOING IT AGAIN :telephone_receiver: Yoking HELLO, FAKER? YES HE IS DOING IT AGAIN :telephone_receiver: Yoking HELLO, FAKER? YES HE IS DOING IT AGAIN"
2022-04-26T11:14:13.396570,kanny1738,#thebausffs,LULW
2022-04-26T11:14:13.553027,imkarthus,#thebausffs,0 30
2022-04-26T11:14:13.553229,xd_lul,#thebausffs,ONLY SION BTW
2022-04-26T11:14:13.808891,hoyhoyas,#thebausffs,leTroll OOPS
2022-04-26T11:14:13.965463,ghos7rider00,#thebausffs,LOLW
2022-04-26T11:14:14.122172,graypanda666xxx,#thebausffs,OMEGALUL INTER
2022-04-26T11:14:14.122370,sun__o,#xqcow,watching vod even tho i was there PeepoGlad 👍
2022-04-26T11:14:17.284109,aeryscorch,#thebausffs,"📞 Yoking HELLO, FAKER? YES HE IS DOING IT AGAIN 📞 Yoking HELLO, FAKER? YES HE IS DOING IT AGAIN 📞 Yoking HELLO, FAKER? YES HE IS DOING IT AGAIN"
2022-04-26T11:14:17.440620,xtralargepope,#thebausffs,this quin is suicidal
2022-04-26T11:14:17.440805,scuffed1v9,#thebausffs,OMEGALUL CALL FAKER
2022-04-26T11:14:17.440947,davidkalas,#thebausffs,call faker
2022-04-26T11:14:17.441091,jakobsnuscheln,#thebausffs,suicidal xd
2022-04-26T11:14:17.441221,aggis,#thebausffs,OMEGALOOOOL
2022-04-26T11:14:17.597254,macieneczka,#thebausffs,qiana fashed
2022-04-26T11:14:17.597422,ruleryoon,#thebausffs,👍
2022-04-26T11:14:17.809500,tktoasted,#thebausffs,leTroll
2022-04-26T11:14:17.966016,speega,#thebausffs,That's unfortunate
2022-04-26T11:14:17.966179,danip_14,#thebausffs,its the Champion Kappa
2022-04-26T11:14:18.122618,presmec,#thebausffs,leTroll
2022-04-26T11:14:18.122781,bl4ntek,#thebausffs,GG
2022-04-26T11:14:18.122922,scottflamingo,#thebausffs,BRUH RIOT
2022-04-26T11:14:18.123043,scarly,#xqcow,!trivia
2022-04-26T11:14:18.279195,muzayli,#thebausffs,omg korean kaisa jungle
2022-04-26T11:14:18.279362,krilancer,#thebausffs,YUST EF EF LULW
2022-04-26T11:14:18.279486,thepepexdvv,#thebausffs,is thiis the new strat
2022-04-26T11:14:18.435813,epicrick,#thebausffs,wp yi yi
2022-04-26T11:14:18.436013,littlemanval,#thebausffs,the quincident
2022-04-26T11:14:18.640966,pickmeonlyyasuo,#thebausffs,"📞 Yoking HELLO, FAKER? YES HE IS DOING IT AGAIN 📞 Yoking HELLO, FAKER? YES HE IS DOING IT AGAIN 📞 Yoking HELLO, FAKER? YES HE IS DOING IT AGAIN"
2022-04-26T11:14:18.797718,thefurqan,#xqcow,me gand me danda daloon ga phir kehna dont care
2022-04-26T11:14:18.954171,lee__,#thebausffs,YUST EF EF
2022-04-26T11:14:19.133204,thepositivebot,#xqcow,"ACTION [Trivia] scarly has started a trivia :) Question: In what U.S. park can you find an Alice in Wonderland statue and read lines from the poem ""Jabberwocky""? | Do !hint for a hint 🤔"
2022-04-26T11:14:16.260469,hoyhoyas,#thebausffs,leTroll OOPS 󠀀
2022-04-26T11:14:16.260629,miufia,#thebausffs,its the champ leTroll
2022-04-26T11:14:16.260779,svetlecijednorog,#thebausffs,"""not a feeder"" leTroll"
2022-04-26T11:14:16.417244,kanye_westx2024,#thebausffs,DESPAIR BAN INC
2022-04-26T11:14:16.573806,irome_,#xqcow,WWWW
2022-04-26T11:14:16.573966,knortson,#thebausffs,JUST EFF EFF
2022-04-26T11:14:16.730285,floogg,#thebausffs,DESPAIR Nice song
2022-04-26T11:14:16.730498,utilityprop,#thebausffs,2nd faker incident incoming. faker live today
2022-04-26T11:14:16.730631,minh9dngt,#thebausffs,'tf'
2022-04-26T11:14:16.886881,neighbor911,#thebausffs,lmfao standing in the lane and says its warded
2022-04-26T11:14:17.043505,k4otiq,#thebausffs,LUL
2022-04-26T11:14:17.043680,woleomadara,#thebausffs,leTroll
2022-04-26T11:14:14.278849,zhoresss,#thebausffs,F
2022-04-26T11:14:14.279036,alenka293,#thebausffs,OMEGALUL
2022-04-26T11:14:14.279139,lemniarts,#xqcow,Any gifters ? widepeepoHappy
2022-04-26T11:14:14.757155,droggellord,#thebausffs,From the pest of West to beast of the East PogChamp From the pest of West to beast of the East PogChamp From the pest of West to beast of the East PogChamp From the pest of West to beast of the East PogChamp From the pest of West to beast of the East PogChamp From the pestof West to beast of the East PogChamp
2022-04-26T11:14:14.913852,hokkau,#thebausffs,leTroll
2022-04-26T11:14:14.914091,hasslars,#thebausffs,Hi lars
2022-04-26T11:14:14.914303,thisfunnyvalentine,#thebausffs,so u inting more that sion bro
2022-04-26T11:14:15.070438,cammyjow4,#thebausffs,Efef
2022-04-26T11:14:15.226902,stenxnnad,#thebausffs,Thumbs UP
2022-04-26T11:14:15.460788,bakagaijin,#thebausffs,OMEGALOOOOL
2022-04-26T11:14:15.782219,cieondancer,#thebausffs,leTroll
2022-04-26T11:14:15.947401,ddesertwind,#thebausffs,this champ
2022-04-26T11:14:16.103894,leodebeer,#thebausffs,0/2 YEP its the champion OMEGALUL
2022-04-26T11:14:12.299784,j_thax,#thebausffs,that greedy recall BibleThump
2022-04-26T11:14:12.456473,iamtabetha,#xqcow,!roulette all
2022-04-26T11:14:12.613038,r0kacz3,#thebausffs,XD
2022-04-26T11:14:12.613193,irome_,#xqcow,!roulette all
2022-04-26T11:14:12.613327,underdaaawg,#thebausffs,wtf
2022-04-26T11:14:12.769649,schnozebot,#xqcow,ACTION iamtabetha won 15902 points in roulette and now has 31804 points! FeelsGoodMan
2022-04-26T11:14:12.769816,unthinkablepresent,#thebausffs,OMEGALUL
2022-04-26T11:14:12.769984,d0ntqqs0much,#thebausffs,ff it
2022-04-26T11:14:12.926477,boltos_4,#thebausffs,leTroll
2022-04-26T11:14:12.926724,schnozebot,#xqcow,ACTION irome_ lost 270 points in roulette and now has 0 points! xqcSmash
2022-04-26T11:14:12.926918,based_one,#thebausffs,fffffffatih
2022-04-26T11:14:13.083127,hiverday,#thebausffs,:/
2022-04-26T11:14:13.083343,skippyskkipp,#thebausffs,DESPAIR KAISA JUNGLE
2022-04-26T11:14:09.305529,ipervades,#thebausffs,hjhahaaha
2022-04-26T11:14:09.305687,kibedilaatio,#thebausffs,HSWP
2022-04-26T11:14:09.462201,irome_,#xqcow,!roulette 200
2022-04-26T11:14:09.618905,nottoobadaye,#thebausffs,LULW
2022-04-26T11:14:09.856484,not_a_bonobo_,#thebausffs,lul
2022-04-26T11:14:10.013137,dezopyly,#thebausffs,RIOT
2022-04-26T11:14:10.013370,scottflamingo,#thebausffs,BRUH
2022-04-26T11:14:11.380818,trutlord,#thebausffs,leTroll
2022-04-26T11:14:11.537451,xertwert,#thebausffs,leTroll its the champion
2022-04-26T11:14:11.694159,frosch000,#thebausffs,OMEGALUL
2022-04-26T11:14:11.694433,neosencha,#thebausffs,the jungle kaisa incident leTroll
2022-04-26T11:14:11.694624,splitz1750,#thebausffs,leTroll
2022-04-26T11:14:11.694812,lucamarcf,#thebausffs,Pain
2022-04-26T11:14:11.850750,d0ntqqs0much,#thebausffs,its a wrap
2022-04-26T11:14:11.850934,obbraa,#thebausffs,BANNED OMEGALYL
2022-04-26T11:14:11.851070,ethershulk,#thebausffs,silenc50Tired silenc50Tired silenc50Tired silenc50Tired silenc50Tired silenc50Tired silenc50Tired silenc50Tired silenc50Tired
2022-04-26T11:14:12.007363,formenation,#thebausffs,Babush
2022-04-26T11:11:29.651510,xadas112,#thebausffs,GAMBAS
2022-04-26T11:11:29.808120,carmenbarbieri,#thebausffs,@Thebausffs kaisa was ur jg on ur 1/8 gragas game LULE
2022-04-26T11:11:29.808169,domi_1906,#thebausffs,@Thebausffs why ingenous hunter?
2022-04-26T11:11:29.964731,easyonmyjuice,#thebausffs,WICKED
2022-04-26T11:11:31.033726,plohediam,#thebausffs,faker sends his regards DESPAIR
2022-04-26T11:11:31.190285,scarly,#xqcow,!roulette all
2022-04-26T11:11:31.346875,weksasq,#thebausffs,he slidin
2022-04-26T11:11:31.687815,schnozebot,#xqcow,ACTION Scarly won 1000 points in roulette and now has 2000 points! FeelsGoodMan
2022-04-26T11:11:33.052649,sigmaduckk,#thebausffs,Why flashabuser ?
2022-04-26T11:11:33.209247,subscroof,#thebausffs,RIOT NO MONEY
2022-04-26T11:11:33.365853,urbrotim,#thebausffs,monkaW
2022-04-26T11:11:37.418557,larsare,#thebausffs,THIS
2022-04-26T11:11:37.575111,kazal_d,#xqcow,you care too much people meme LULW
2022-04-26T11:11:37.894475,battleshrimptv,#thebausffs,"""beat em both"" zz"
2022-04-26T11:11:38.051041,pepegaofficer,#xqcow,!smp all
2022-04-26T11:11:38.207645,mengkea_sama,#thebausffs,faker sends his regards DESPAIR faker sends his regards DESPAIR faker sends his regards DESPAIR faker sends his regards DESPAIR faker sends his regards DESPAIR faker sends his regards DESPAIR faker sends his regards DESPAIR faker sends his regards DESPAIR BOOBA
2022-04-26T11:11:38.364259,schnozebot,#xqcow,ACTION PepegaOfficer | xqcM xqcTree xqcTree | won 3721.5 points PogChamp
2022-04-26T11:11:38.364306,irome_,#xqcow,!roulette 1000
2022-04-26T11:11:38.520783,sundaydelight,#thebausffs,Level 1 incident OMEGALUL
2022-04-26T11:11:38.677319,oakspeaker,#thebausffs,RIOT
2022-04-26T11:11:38.920750,schnozebot,#xqcow,ACTION irome_ lost 1000 points in roulette and now has 11835 points! xqcSmash
2022-04-26T11:11:36.325527,schnozebot,#xqcow,ACTION magaskecske won 50 points in roulette and now has 6007 points! FeelsGoodMan
2022-04-26T11:11:36.482050,bigbywoif,#thebausffs,yiyi
2022-04-26T11:11:36.638659,beratorenn,#thebausffs,gg
2022-04-26T11:11:36.803230,plohediam,#thebausffs,faker sends his regards DESPAIR faker sends his regards DESPAIR
2022-04-26T11:11:34.051284,fluff_addict,#thebausffs,RIOT
2022-04-26T11:11:34.545225,talonsix,#thebausffs,RIOT
2022-04-26T11:11:34.828340,hugsongit,#thebausffs,RIOT
2022-04-26T11:11:35.603074,lud0bagman,#thebausffs,no angle yet LULW
2022-04-26T11:11:35.759648,magaskecske,#xqcow,!roulette 50
2022-04-26T11:11:35.759696,thefurqan,#xqcow,Chatting omg what happened to *insert person*
2022-04-26T11:11:35.916218,vexzie,#thebausffs,kaisa has been losing a lot of games
2022-04-26T11:11:35.916265,ekkochronobreak,#thebausffs,POOR KOREAN WEAK MENTAL PoroSad PoroSad
2022-04-26T11:11:35.916279,scottflamingo,#thebausffs,moonwalking LULW
2022-04-26T11:11:32.790355,sirenaladra,#thebausffs,what number for no penis
2022-04-26T11:11:30.121263,thepepexdvv,#thebausffs,baus strat on quinn
2022-04-26T11:11:30.277837,frosch000,#thebausffs,Akshan RIOT
2022-04-26T11:11:30.434418,globbagool,#thebausffs,RIOT BUGGED
2022-04-26T11:11:30.434469,nottoobadaye,#thebausffs,faker sends his regards DESPAIR faker sends his regards DESPAIR faker sends his regards DESPAIR faker sends his regards DESPAIR
2022-04-26T11:11:32.542381,fabinho3a,#thebausffs,WUT?????
2022-04-26T11:15:19.383456,mathiasmq,#xqcow,!trivia
2022-04-26T11:15:19.540108,thepositivebot,#xqcow,"ACTION [Trivia] mathiasmq has started a trivia ConcernDoge Question: The Solheim Cup Is The Woman's Equivalent Of Which Famous Sporting Cup? | Do !hint if you need a ""hint"" forsenCD"
2022-04-26T11:15:19.540178,hamddoo,#thebausffs,@Thebausffs migung he is streaming rank 1 akshan
2022-04-26T11:15:19.696696,hiiamrumman,#thebausffs,??? INTING ??? LULW
2022-04-26T11:15:20.069862,poorya_xtg,#thebausffs,Clueless
2022-04-26T11:15:21.297882,sennademan_,#thebausffs,quinn is just bad
2022-04-26T11:15:21.297944,yanos33,#thebausffs,playing q
2022-04-26T11:15:21.454451,nit0cs,#thebausffs,LeTroll Quin
2022-04-26T11:15:21.753458,etrondivin,#thebausffs,dying
2022-04-26T11:15:22.123930,cleveland_steamer69,#thebausffs,you are playing quinn
2022-04-26T11:15:24.521140,evacuationz,#xqcow,dont mess with be brah
2022-04-26T11:15:24.677682,hasslars,#thebausffs,Lars
2022-04-26T11:15:24.677731,vladabb5,#thebausffs,Aware
2022-04-26T11:15:24.857915,miufia,#thebausffs,Clueless
2022-04-26T11:15:25.044899,tulwio,#thebausffs,Its not a good champ
2022-04-26T11:15:28.632847,daarkinxx,#thebausffs,Clueless
2022-04-26T11:15:28.871368,boonfeeb,#thebausffs,Clueless
2022-04-26T11:15:29.113179,floyd4592,#thebausffs,They are just better
2022-04-26T11:15:27.255728,neosencha,#thebausffs,what could it be Clueless
2022-04-26T11:15:27.432225,sellingrawlobbies200gp,#thebausffs,!banned
2022-04-26T11:15:27.588802,streamelements,#thebausffs,https://twitter.com/PedrinhHsa/status/1518632355488882688
2022-04-26T11:15:25.201577,xeniioos,#thebausffs,Aware Clap
2022-04-26T11:15:25.358223,suweren_lol,#thebausffs,playing bad
2022-04-26T11:15:25.686156,fistinthewind,#thebausffs,you're playing quinn thats why. lol
2022-04-26T11:15:25.857391,evacuationz,#xqcow,me
2022-04-26T11:15:26.014017,subscroof,#thebausffs,Clueless
2022-04-26T11:15:26.517459,rocketherman,#thebausffs,try dying less
2022-04-26T11:15:26.934918,chamborals,#xqcow,furryqan
2022-04-26T11:15:23.378371,lyoco,#thebausffs,dying maybe
2022-04-26T11:15:23.927910,amurata,#thebausffs,dying ?
2022-04-26T11:15:20.688796,fade1314,#thebausffs,"leTroll Just died 10 times, what is wrong"
2022-04-26T11:15:20.845350,acasiocalculator,#thebausffs,hmmm
2022-04-26T11:15:20.845399,ghos7rider00,#thebausffs,Clueless
2022-04-26T11:15:20.845411,floogg,#thebausffs,DESPAIR
2022-04-26T11:15:21.141288,barti1337,#thebausffs,Clueless
2022-04-26T11:15:22.358145,freakishmang0,#thebausffs,"@saagz0051 please keep the bad suggestions to a minimum, thank you!!"
2022-04-26T11:15:22.514788,jeezu123,#thebausffs,Clueless
2022-04-26T11:15:22.514854,xico00000,#thebausffs,dead champ
2022-04-26T11:15:22.514866,kwhyell,#thebausffs,playing Quinn
2022-04-26T11:15:22.671433,mizuhara_is_mine,#thebausffs,HUH
2022-04-26T11:15:22.828024,sebu,#thebausffs,M&Mjc
2022-04-26T11:15:22.828075,enterdragone,#thebausffs,the wrong is that you are playing her @Thebausffs
2022-04-26T11:15:22.984559,duxas421,#thebausffs,What about dying?
2022-04-26T11:24:59.736516,bakagaijin,#thebausffs,????
2022-04-26T11:24:59.736577,br0m1ke,#thebausffs,Copege 🚨  MAJOR COPE ALERT Copege 🚨  MAJOR COPE ALERT Copege 🚨  MAJOR COPE ALERT Copege 🚨  MAJOR COPE ALERT Copege 🚨  MAJOR COPE ALERT Copege 🚨  MAJOR COPE ALERT Copege 🚨  MAJOR COPE ALERT Copege 🚨  MAJOR COPE ALERT Copege 🚨  MAJOR COPE ALERT Copege 🚨  MAJOR COPE ALERT Copege 🚨  MAJOR COPE ALERT Copege 🚨  MAJOR COPE ALERT
2022-04-26T11:24:59.914134,gidoraa,#thebausffs,did you workout today? @Thebausffs
2022-04-26T11:25:00.191963,daarkinxx,#thebausffs,Copege
2022-04-26T11:25:00.348522,xeniioos,#thebausffs,Copege
2022-04-26T11:25:00.505188,aminiro,#thebausffs,forsenMODS
2022-04-26T11:25:01.850538,lyevtrotsky,#thebausffs,MODS VADIKUS IN CHAT
2022-04-26T11:25:02.034776,bumbiliga,#thebausffs,faker
2022-04-26T11:25:02.191386,bakagaijin,#thebausffs,??
2022-04-26T11:25:02.191449,v3nax,#thebausffs,Lul
2022-04-26T11:25:02.191467,droggellord,#thebausffs,Copege
2022-04-26T11:25:02.191488,stickztheflow,#thebausffs,Copege
2022-04-26T11:25:02.348029,scuffed1v9,#thebausffs,Kappa
2022-04-26T11:25:02.504709,bankk23,#thebausffs,Copege
2022-04-26T11:25:02.504756,rhisreformed,#thebausffs,LULW
2022-04-26T11:25:03.923883,xihodin,#thebausffs,bausShilling bausShilling bausShilling
2022-04-26T11:25:04.237330,ninjaturtle12,#thebausffs,ReallyMad
2022-04-26T11:25:04.393995,choi_afryka,#thebausffs,@Thebausffs why does akshan have sorc shoes?
2022-04-26T11:25:04.550632,keyll,#thebausffs,Copege
2022-04-26T11:25:08.465446,ihavepotential,#thebausffs,that sion is the viktor from last game lmao
2022-04-26T11:25:08.622059,sussytrox,#thebausffs,leTroll
2022-04-26T11:25:08.622301,olivejj,#thebausffs,its my champ leTroll
2022-04-26T11:25:08.809704,warwick3217,#thebausffs,Copege
2022-04-26T11:25:08.966284,obbraa,#thebausffs,U have 10 deaths on quinn every game too Copege
2022-04-26T11:25:06.796811,syb17,#thebausffs,ReallyMad 💢
2022-04-26T11:25:06.953484,narzilla,#thebausffs,Copege
2022-04-26T11:25:06.953708,jordanml1,#thebausffs,ReallyMad
2022-04-26T11:25:07.110173,caslty,#thebausffs,OMEGALUL
2022-04-26T11:25:07.110451,arshya_v,#thebausffs,Copege
2022-04-26T11:25:07.266748,tonaiis,#thebausffs,Copege
2022-04-26T11:25:07.423402,electro_86,#thebausffs,DESPAIR
2022-04-26T11:25:07.580028,mindbloun,#thebausffs,Sadge
2022-04-26T11:25:05.007257,axelfrost2o0o,#xqcow,FeelsBadMan
2022-04-26T11:25:05.299574,livol_sebe17,#thebausffs,ppHop ppHop ppHop ppHop ppHop ppHop
2022-04-26T11:25:05.456180,pressspacetohonk,#thebausffs,93 cs sion this guy us a poor copy cat
2022-04-26T11:25:05.612762,lantier0,#thebausffs,Sadge
2022-04-26T11:25:05.612814,meblackbeard,#thebausffs,PPogo YUMP PPogo YUMP PPogo YUMP PPogo YUMP PPogo YUMP PPogo YUMP PPogo YUMP PPogo YUMP PPogo YUMP PPogo
2022-04-26T11:25:05.849488,dub_joe,#xqcow,!roulette 10
2022-04-26T11:25:06.006121,schnozebot,#xqcow,ACTION duB_Joe lost 10 points in roulette and now has 1135 points! xqcSmash
2022-04-26T11:25:03.767042,stridentorb,#thebausffs,Copege
2022-04-26T11:25:00.699917,salutkid,#thebausffs,Copege
2022-04-26T11:25:00.993724,dwurn,#xqcow,!smp all Chatting
2022-04-26T11:25:01.150352,schnozebot,#xqcow,ACTION DWURN | xqcJuice xqcRage xqcTree | lost 18 points LuL
2022-04-26T11:25:01.306960,heinzelmenzel,#thebausffs,Copege
2022-04-26T11:25:01.463549,rlaalswns803,#thebausffs,WHY ARE YOU IN
2022-04-26T11:25:01.620203,leodebeer,#thebausffs,but you arew
2022-04-26T11:25:01.620269,ollidiego,#thebausffs,?????
2022-04-26T11:25:02.661435,vmx59,#thebausffs,Copege
2022-04-26T11:25:02.661485,iiivup,#thebausffs,TRUE LULW
2022-04-26T11:25:02.661499,likeclockwork_,#thebausffs,Kapp
2022-04-26T11:25:02.818188,azazazr,#thebausffs,@VADIKUS007 MODS
2022-04-26T11:25:02.818254,captaincrunched,#thebausffs,Copege
2022-04-26T11:25:02.974785,ambitiousperformer,#thebausffs,Kappa
2022-04-26T11:25:02.974861,dirty_cash,#thebausffs,Copege
2022-04-26T11:25:03.293684,whitechocsprnklz,#thebausffs,Copege
2022-04-26T11:25:03.450324,azooamps,#thebausffs,HOLY Copege
2022-04-26T11:25:03.450374,suv_boi,#thebausffs,ZZZZZZZZZZZZZZZ
2022-04-26T11:25:03.606977,spogg,#thebausffs,ReallyMad
2022-04-26T11:19:59.569465,scarly,#xqcow,holy GIGACHAD
2022-04-26T11:19:59.725996,cptfurrica,#thebausffs,@slipperywitcher MLADY
2022-04-26T11:19:59.882595,lemonhaze69,#thebausffs,youngle Kappa
2022-04-26T11:20:01.693484,potato0boy,#thebausffs,YUGGLE
2022-04-26T11:20:01.948810,robby___123,#thebausffs,GIGACHAD
2022-04-26T11:20:02.105390,therichas,#thebausffs,!rank
2022-04-26T11:20:02.329736,moobot,#thebausffs,@TheRichas Thebausffs is GRANDMASTER I 599 LP. borpaSpin
2022-04-26T11:20:06.549190,jhonnyboyv,#thebausffs,POGGERS UNBANNEEEEED
2022-04-26T11:20:06.705788,rom3tv,#thebausffs,@Thebausffs go hullbreaker and crit
2022-04-26T11:20:06.705843,fablorv,#thebausffs,LULW
2022-04-26T11:20:06.705854,hugosc,#thebausffs,!playlist
2022-04-26T11:20:06.705866,moobot,#thebausffs,@hugosc https://open.spotify.com/playlist/6rLR9F00g9yLLCLskYbcDd?si=c3bc4614add94f0d
2022-04-26T11:20:06.705879,colorfulflower,#xqcow,muniDance
2022-04-26T11:20:06.705889,bottomliness,#thebausffs,GIGACHAD
2022-04-26T11:20:06.705912,vysnevsky,#thebausffs,YEP
2022-04-26T11:20:06.705922,whosurdaddiez,#thebausffs,divine sunderer quinn?
2022-04-26T11:20:09.132075,punpunrp,#xqcow,@ThePositiveBot 5Head
2022-04-26T11:20:09.288736,xuananh0197,#thebausffs,deadman's
2022-04-26T11:20:07.704948,insomniiaq,#thebausffs,Clueless surely
2022-04-26T11:20:07.861527,ronoronorono,#thebausffs,RELEASE KAISA PagMan
2022-04-26T11:20:03.935763,paingzayn,#thebausffs,wtf kai'sa jg
2022-04-26T11:20:01.069471,abstractjj,#thebausffs,its only 10% for ranged
2022-04-26T11:20:02.486348,bearmilkj,#xqcow,!iq
2022-04-26T11:20:02.642940,siema_elo_witam,#thebausffs,Clueless
2022-04-26T11:20:02.818304,thepositivebot,#xqcow,ACTION [IQ] bearmilkj your IQ is 70. Tiny brain Pepega Clap 2? L_? 777 Pepega 👍
2022-04-26T11:20:02.974852,beanie_god,#thebausffs,early GA to not die as much YEP
2022-04-26T11:20:03.169683,ruiijorgept,#thebausffs,deaths suck on range
2022-04-26T11:20:03.382471,imkarthus,#thebausffs,korean meta
2022-04-26T11:11:19.093688,tailung132,#thebausffs,faker sends his regards DESPAIR faker sends his regards DESPAIR faker sends his regards DESPAIR faker sends his regards DESPAIR
2022-04-26T11:11:19.093756,nodditoddi,#thebausffs,FAKER MERCENARY DESPAIR FAKER MERCENARY DESPAIR FAKER MERCENARY DESPAIR FAKER MERCENARY DESPAIR FAKER MERCENARY DESPAIR FAKER MERCENARY DESPAIR FAKER MERCENARY DESPAIR
